"Fecha Tiempo, GMT-05:00","Tipo K, °C (SEN S/N: 21654195, LBL: T 3p)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3c)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3iv)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3ev)"
12/29/23 07:23:00,27.86,25.85,23.48,21.45
12/29/23 07:24:00,28.04,26.10,23.61,21.58
12/29/23 07:25:00,28.27,26.21,23.76,21.75
12/29/23 07:26:00,28.53,26.45,23.87,21.86
12/29/23 07:27:00,28.68,26.63,24.06,22.06
12/29/23 07:28:00,28.96,26.83,24.22,22.17
12/29/23 07:29:00,29.15,27.13,24.39,22.19
12/29/23 07:30:00,29.45,27.23,24.53,22.32
12/29/23 07:31:00,29.68,27.41,24.67,22.46
12/29/23 07:32:00,29.90,27.63,24.84,22.57
12/29/23 07:33:00,30.05,27.73,24.98,22.67
12/29/23 07:34:00,30.27,27.73,25.14,22.73
12/29/23 07:35:00,30.44,27.92,25.24,22.95
12/29/23 07:36:00,30.58,28.13,25.36,23.00
12/29/23 07:37:00,30.72,28.16,25.47,23.03
12/29/23 07:38:00,30.87,28.24,25.60,23.03
12/29/23 07:39:00,31.02,28.32,25.74,23.05
12/29/23 07:40:00,31.17,28.52,25.85,23.11
12/29/23 07:41:00,31.37,28.68,25.98,23.18
12/29/23 07:42:00,31.56,29.01,26.12,23.27
12/29/23 07:43:00,31.72,29.14,26.25,23.54
12/29/23 07:44:00,31.91,29.30,26.38,23.75
12/29/23 07:45:00,32.12,29.43,26.58,23.81
12/29/23 07:46:00,32.30,29.66,26.72,23.95
12/29/23 07:47:00,32.56,29.83,26.88,23.97
12/29/23 07:48:00,32.74,30.13,27.00,24.04
12/29/23 07:49:00,32.99,30.17,27.22,24.22
12/29/23 07:50:00,33.21,30.54,27.36,24.37
12/29/23 07:51:00,33.50,30.83,27.57,24.59
12/29/23 07:52:00,33.81,31.25,27.87,24.88
12/29/23 07:53:00,34.19,31.78,28.39,25.37
12/29/23 07:54:00,34.68,32.46,28.77,26.02
12/29/23 07:55:00,35.39,33.12,29.13,26.42
12/29/23 07:56:00,35.88,32.96,29.32,26.45
12/29/23 07:57:00,36.34,33.37,29.63,26.42
12/29/23 07:58:00,36.82,33.87,29.89,26.66
12/29/23 07:59:00,37.12,33.80,30.05,26.76
12/29/23 08:00:00,37.36,33.92,30.32,26.85
12/29/23 08:01:00,37.74,34.46,30.56,26.94
12/29/23 08:02:00,38.24,34.98,30.85,27.16
12/29/23 08:03:00,38.63,35.22,31.13,27.50
12/29/23 08:04:00,39.23,36.27,31.57,27.96
12/29/23 08:05:00,40.08,37.22,32.08,28.54
12/29/23 08:06:00,41.02,38.35,32.64,29.06
12/29/23 08:07:00,42.30,40.07,33.42,29.61
12/29/23 08:08:00,43.55,40.79,34.09,30.23
12/29/23 08:09:00,44.77,42.04,34.78,30.87
12/29/23 08:10:00,45.93,42.48,35.46,31.25
12/29/23 08:11:00,46.90,43.10,36.08,31.91
12/29/23 08:12:00,47.58,43.11,36.58,32.33
12/29/23 08:13:00,48.24,43.77,37.16,32.54
12/29/23 08:14:00,49.12,44.59,37.79,33.17
12/29/23 08:15:00,49.99,45.44,38.45,33.80
12/29/23 08:16:00,50.82,45.99,39.09,34.58
12/29/23 08:17:00,51.58,46.44,39.73,35.12
12/29/23 08:18:00,52.34,47.17,40.30,35.46
12/29/23 08:19:00,53.13,47.94,40.96,36.02
12/29/23 08:20:00,53.85,48.58,41.57,36.21
12/29/23 08:21:00,54.59,49.17,42.16,36.63
12/29/23 08:22:00,55.31,49.74,42.73,37.14
12/29/23 08:23:00,55.94,50.19,43.28,37.50
12/29/23 08:24:00,56.62,50.47,43.77,37.47
12/29/23 08:25:00,57.22,51.39,44.34,38.05
12/29/23 08:26:00,57.93,51.85,44.83,38.22
12/29/23 08:27:00,58.50,52.14,45.23,38.35
12/29/23 08:28:00,59.16,52.86,45.75,38.73
12/29/23 08:29:00,59.80,53.09,46.25,39.13
12/29/23 08:30:00,60.44,54.11,46.71,39.56
12/29/23 08:31:00,61.02,54.50,47.13,40.02
12/29/23 08:32:00,61.69,55.18,47.72,40.03
12/29/23 08:33:00,62.32,55.68,48.18,40.52
12/29/23 08:34:00,62.93,56.07,48.65,41.08
12/29/23 08:35:00,63.55,56.75,49.10,41.30
12/29/23 08:36:00,64.23,57.18,49.61,41.50
12/29/23 08:37:00,64.76,57.80,50.08,41.62
12/29/23 08:38:00,65.51,58.03,50.54,41.65
12/29/23 08:39:00,66.00,58.59,50.93,41.97
12/29/23 08:40:00,66.54,59.36,51.37,42.35
12/29/23 08:41:00,67.17,59.67,51.74,42.86
12/29/23 08:42:00,67.76,60.55,52.20,43.25
12/29/23 08:43:00,68.37,61.07,52.70,43.08
12/29/23 08:44:00,69.04,61.73,53.06,43.32
12/29/23 08:45:00,69.56,62.01,53.43,43.94
12/29/23 08:46:00,70.18,62.39,53.82,43.59
12/29/23 08:47:00,70.68,62.84,54.21,43.89
12/29/23 08:48:00,71.16,62.94,54.56,43.97
12/29/23 08:49:00,71.64,62.95,54.88,43.72
12/29/23 08:50:00,72.19,63.93,55.11,43.88
12/29/23 08:51:00,72.66,64.42,55.42,44.70
12/29/23 08:52:00,73.14,64.99,55.81,45.23
12/29/23 08:53:00,73.70,65.32,56.13,45.50
12/29/23 08:54:00,74.24,65.90,56.54,45.37
12/29/23 08:55:00,74.77,66.00,56.87,46.06
12/29/23 08:56:00,75.15,66.87,57.26,46.41
12/29/23 08:57:00,75.55,67.19,57.57,46.74
12/29/23 08:58:00,76.03,67.60,58.02,46.80
12/29/23 08:59:00,76.61,67.72,58.40,47.32
12/29/23 09:00:00,77.24,68.56,58.78,47.34
12/29/23 09:01:00,77.78,69.02,59.22,47.72
12/29/23 09:02:00,78.46,69.73,59.62,47.56
12/29/23 09:03:00,78.90,70.08,60.01,47.98
12/29/23 09:04:00,79.54,70.65,60.39,48.43
12/29/23 09:05:00,80.06,71.09,60.79,48.66
12/29/23 09:06:00,80.61,70.84,61.22,47.55
12/29/23 09:07:00,81.12,71.79,61.53,48.11
12/29/23 09:08:00,81.62,72.35,61.84,48.54
12/29/23 09:09:00,82.14,72.79,62.19,48.59
12/29/23 09:10:00,82.75,73.43,62.51,48.74
12/29/23 09:11:00,83.20,73.79,62.85,49.03
12/29/23 09:12:00,83.72,74.51,63.28,49.31
12/29/23 09:13:00,84.24,74.76,63.59,50.29
12/29/23 09:14:00,84.79,74.97,64.03,50.47
12/29/23 09:15:00,85.29,75.38,64.45,50.07
12/29/23 09:16:00,85.90,75.83,64.78,49.59
12/29/23 09:17:00,86.31,76.44,65.21,49.65
12/29/23 09:18:00,86.79,76.85,65.47,50.45
12/29/23 09:19:00,87.35,77.67,65.85,50.62
12/29/23 09:20:00,87.85,77.83,66.18,50.68
12/29/23 09:21:00,88.25,78.12,66.57,51.14
12/29/23 09:22:00,88.79,78.82,66.89,51.26
12/29/23 09:23:00,89.22,79.11,67.24,51.65
12/29/23 09:24:00,89.69,79.51,67.66,51.54
12/29/23 09:25:00,90.13,80.03,67.96,51.99
12/29/23 09:26:00,90.63,80.34,68.31,52.02
12/29/23 09:27:00,91.12,80.90,68.67,52.15
12/29/23 09:28:00,91.54,81.06,69.05,52.97
12/29/23 09:29:00,92.03,81.57,69.33,52.96
12/29/23 09:30:00,92.38,82.06,69.72,53.37
12/29/23 09:31:00,92.85,82.21,70.09,53.09
12/29/23 09:32:00,93.25,82.51,70.39,53.20
12/29/23 09:33:00,93.68,82.97,70.70,53.75
12/29/23 09:34:00,94.13,83.47,71.01,53.90
12/29/23 09:35:00,94.60,84.03,71.37,54.54
12/29/23 09:36:00,94.91,84.44,71.74,54.67
12/29/23 09:37:00,95.33,84.61,72.04,55.04
12/29/23 09:38:00,95.81,85.32,72.40,55.28
12/29/23 09:39:00,96.23,85.38,72.77,55.34
12/29/23 09:40:00,96.62,85.77,73.13,55.32
12/29/23 09:41:00,97.03,86.03,73.43,55.87
12/29/23 09:42:00,97.49,86.72,73.77,56.03
12/29/23 09:43:00,97.95,86.96,74.13,55.76
12/29/23 09:44:00,98.30,87.29,74.53,55.44
12/29/23 09:45:00,98.67,87.79,74.78,55.44
12/29/23 09:46:00,99.08,88.07,75.02,55.31
12/29/23 09:47:00,99.42,88.46,75.17,55.70
12/29/23 09:48:00,99.88,88.85,75.37,55.55
12/29/23 09:49:00,100.21,89.18,75.61,55.84
12/29/23 09:50:00,100.54,89.40,75.91,56.64
12/29/23 09:51:00,100.88,89.82,76.13,56.72
12/29/23 09:52:00,101.35,89.77,76.50,56.14
12/29/23 09:53:00,101.70,90.42,76.75,56.59
12/29/23 09:54:00,102.07,90.46,76.97,56.72
12/29/23 09:55:00,102.34,90.93,77.21,57.02
12/29/23 09:56:00,102.77,91.33,77.59,57.34
12/29/23 09:57:00,103.00,91.62,77.76,57.78
12/29/23 09:58:00,103.29,91.76,78.01,58.38
12/29/23 09:59:00,103.61,92.32,78.39,58.91
12/29/23 10:00:00,103.94,92.78,78.69,58.93
12/29/23 10:01:00,104.31,92.50,78.99,58.22
12/29/23 10:02:00,104.64,92.61,79.21,58.00
12/29/23 10:03:00,105.07,92.99,79.49,57.89
12/29/23 10:04:00,105.27,93.26,79.69,58.62
12/29/23 10:05:00,105.71,94.03,79.90,58.39
12/29/23 10:06:00,106.12,94.44,80.12,57.96
12/29/23 10:07:00,106.48,94.66,80.26,57.98
12/29/23 10:08:00,106.71,95.12,80.44,58.96
12/29/23 10:09:00,106.93,95.11,80.75,59.75
12/29/23 10:10:00,107.30,95.57,80.97,59.53
12/29/23 10:11:00,107.55,96.05,81.29,59.92
12/29/23 10:12:00,107.83,96.10,81.48,60.52
12/29/23 10:13:00,108.10,96.41,81.85,61.01
12/29/23 10:14:00,108.42,96.57,82.14,61.25
12/29/23 10:15:00,108.73,96.58,82.42,61.76
12/29/23 10:16:00,109.05,97.12,82.68,61.93
12/29/23 10:17:00,109.34,97.45,83.00,61.81
12/29/23 10:18:00,109.63,97.44,83.35,62.19
12/29/23 10:19:00,109.95,97.95,83.60,61.51
12/29/23 10:20:00,110.20,97.84,83.74,60.94
12/29/23 10:21:00,110.49,98.45,83.90,60.95
12/29/23 10:22:00,110.58,98.39,84.05,60.70
12/29/23 10:23:00,110.82,99.00,84.14,61.42
12/29/23 10:24:00,111.02,99.45,84.24,61.54
12/29/23 10:25:00,111.42,99.41,84.41,60.44
12/29/23 10:26:00,111.65,99.71,84.55,61.13
12/29/23 10:27:00,111.86,99.68,84.57,60.04
12/29/23 10:28:00,112.25,100.37,84.58,59.74
12/29/23 10:29:00,112.35,100.69,84.72,60.23
12/29/23 10:30:00,112.66,100.55,84.84,60.60
12/29/23 10:31:00,112.87,101.24,84.96,61.23
12/29/23 10:32:00,113.02,101.11,85.19,61.68
12/29/23 10:33:00,113.35,101.63,85.43,62.33
12/29/23 10:34:00,113.66,101.27,85.57,61.81
12/29/23 10:35:00,113.81,101.93,85.81,62.42
12/29/23 10:36:00,114.17,101.97,86.04,62.49
12/29/23 10:37:00,114.48,102.44,86.25,62.01
12/29/23 10:38:00,114.60,102.71,86.41,62.28
12/29/23 10:39:00,114.71,102.49,86.55,63.17
12/29/23 10:40:00,115.06,102.86,86.67,63.01
12/29/23 10:41:00,115.33,103.15,86.90,62.27
12/29/23 10:42:00,115.60,102.91,87.05,61.74
12/29/23 10:43:00,115.87,103.15,87.08,61.90
12/29/23 10:44:00,115.95,102.99,87.10,61.16
12/29/23 10:45:00,116.16,103.69,87.17,60.78
12/29/23 10:46:00,116.37,103.94,87.29,61.57
12/29/23 10:47:00,116.56,104.10,87.35,61.69
12/29/23 10:48:00,116.75,104.15,87.48,62.58
12/29/23 10:49:00,116.93,104.22,87.61,63.25
12/29/23 10:50:00,117.21,104.84,87.87,63.66
12/29/23 10:51:00,117.45,104.95,88.04,64.32
12/29/23 10:52:00,117.71,105.28,88.33,64.72
12/29/23 10:53:00,117.95,105.70,88.65,64.68
12/29/23 10:54:00,118.21,105.90,88.89,64.43
12/29/23 10:55:00,118.38,106.20,89.16,64.86
12/29/23 10:56:00,118.72,106.37,89.37,64.80
12/29/23 10:57:00,118.99,106.42,89.56,64.00
12/29/23 10:58:00,119.26,106.73,89.72,63.62
12/29/23 10:59:00,119.52,107.00,89.78,63.56
12/29/23 11:00:00,119.53,106.70,89.72,64.08
12/29/23 11:01:00,119.47,106.77,89.69,64.50
12/29/23 11:02:00,119.27,106.49,89.66,64.22
12/29/23 11:03:00,119.15,106.17,89.74,64.90
12/29/23 11:04:00,119.26,106.31,89.85,64.37
12/29/23 11:05:00,119.20,106.47,89.83,64.37
12/29/23 11:06:00,119.40,107.02,89.87,64.47
12/29/23 11:07:00,119.45,106.90,90.02,65.08
12/29/23 11:08:00,119.38,106.27,89.89,65.08
12/29/23 11:09:00,119.17,106.43,89.98,64.74
12/29/23 11:10:00,118.84,105.14,89.68,64.12
12/29/23 11:11:00,118.11,104.51,89.24,64.30
12/29/23 11:12:00,117.42,104.39,89.10,63.80
12/29/23 11:13:00,117.49,105.56,89.28,63.85
12/29/23 11:14:00,118.01,106.19,89.39,63.88
12/29/23 11:15:00,118.34,106.18,89.42,63.77
12/29/23 11:16:00,118.44,105.58,89.16,63.75
12/29/23 11:17:00,118.39,106.28,89.31,63.04
12/29/23 11:18:00,118.56,106.03,89.34,63.98
12/29/23 11:19:00,118.75,106.60,89.20,62.87
12/29/23 11:20:00,118.85,106.07,89.12,62.28
12/29/23 11:21:00,119.08,106.53,89.19,62.48
12/29/23 11:22:00,119.25,105.77,89.00,60.87
12/29/23 11:23:00,119.36,106.43,89.11,60.78
12/29/23 11:24:00,119.98,107.07,89.10,60.74
12/29/23 11:25:00,120.51,107.43,89.14,61.17
12/29/23 11:26:00,120.97,108.24,89.34,62.24
12/29/23 11:27:00,121.46,107.75,89.44,61.17
12/29/23 11:28:00,121.84,108.76,89.59,61.39
12/29/23 11:29:00,122.40,109.05,89.81,60.86
12/29/23 11:30:00,122.72,110.06,89.97,62.42
12/29/23 11:31:00,123.20,110.18,90.28,62.64
12/29/23 11:32:00,123.52,110.79,90.49,63.52
12/29/23 11:33:00,123.68,110.53,90.72,63.91
12/29/23 11:34:00,123.60,110.25,91.08,64.00
12/29/23 11:35:00,123.48,109.57,91.23,64.73
12/29/23 11:36:00,123.32,109.86,91.42,64.80
12/29/23 11:37:00,123.20,110.02,91.52,63.55
12/29/23 11:38:00,123.02,109.97,91.62,63.66
12/29/23 11:39:00,122.80,109.68,91.63,62.80
12/29/23 11:40:00,122.79,110.06,91.62,63.93
12/29/23 11:41:00,122.97,110.11,91.81,64.33
12/29/23 11:42:00,122.85,109.39,91.60,64.25
12/29/23 11:43:00,121.94,107.33,91.19,63.77
12/29/23 11:44:00,120.53,106.22,90.71,63.32
12/29/23 11:45:00,119.30,105.49,90.27,62.78
12/29/23 11:46:00,118.51,105.47,89.87,61.82
12/29/23 11:47:00,117.93,105.69,89.55,61.91
12/29/23 11:48:00,117.54,104.90,89.18,61.35
12/29/23 11:49:00,116.75,104.44,88.67,61.03
12/29/23 11:50:00,115.86,103.20,88.14,61.80
12/29/23 11:51:00,115.48,103.61,87.93,60.86
12/29/23 11:52:00,115.41,103.87,87.83,61.39
12/29/23 11:53:00,115.74,104.90,87.86,62.03
12/29/23 11:54:00,116.36,105.75,88.02,62.41
12/29/23 11:55:00,117.49,106.05,88.50,62.45
12/29/23 11:56:00,118.13,106.04,88.46,61.54
12/29/23 11:57:00,118.32,105.49,88.39,62.00
12/29/23 11:58:00,118.43,105.71,88.48,61.94
12/29/23 11:59:00,118.38,106.10,88.51,61.69
12/29/23 12:00:00,118.40,105.18,88.54,61.18
12/29/23 12:01:00,118.47,105.98,88.56,60.98
12/29/23 12:02:00,118.24,105.97,88.32,61.38
12/29/23 12:03:00,117.94,105.09,88.17,61.81
12/29/23 12:04:00,117.62,104.97,88.11,61.63
12/29/23 12:05:00,117.30,104.72,88.05,61.63
12/29/23 12:06:00,117.25,104.76,88.01,61.54
12/29/23 12:07:00,116.92,103.99,87.72,61.52
12/29/23 12:08:00,116.39,102.86,87.51,60.81
12/29/23 12:09:00,115.87,102.75,87.30,59.96
12/29/23 12:10:00,114.92,101.53,86.67,59.39
12/29/23 12:11:00,113.78,101.05,86.21,59.64
12/29/23 12:12:00,112.99,100.56,85.84,59.64
12/29/23 12:13:00,112.38,100.24,85.51,59.38
12/29/23 12:14:00,111.76,99.78,85.02,58.09
12/29/23 12:15:00,111.25,98.81,84.62,57.84
12/29/23 12:16:00,110.57,97.82,84.24,57.40
12/29/23 12:17:00,110.06,98.04,83.81,57.44
12/29/23 12:18:00,109.52,97.47,83.47,57.77
12/29/23 12:19:00,109.06,96.95,83.13,57.53
12/29/23 12:20:00,108.37,96.05,82.59,56.51
12/29/23 12:21:00,107.72,95.85,82.11,55.48
12/29/23 12:22:00,107.08,94.54,81.67,55.18
12/29/23 12:23:00,106.52,94.64,81.14,55.68
12/29/23 12:24:00,105.94,94.09,80.77,55.56
12/29/23 12:25:00,105.65,94.20,80.57,55.69
12/29/23 12:26:00,105.38,94.03,80.35,55.73
12/29/23 12:27:00,105.16,93.92,80.01,55.84
12/29/23 12:28:00,104.89,93.05,79.94,55.91
12/29/23 12:29:00,104.53,92.68,79.83,55.63
12/29/23 12:30:00,104.13,92.51,79.52,55.42
12/29/23 12:31:00,103.73,92.71,79.17,55.21
12/29/23 12:32:00,103.40,92.03,78.85,54.88
12/29/23 12:33:00,103.00,91.63,78.74,55.13
12/29/23 12:34:00,102.55,91.25,78.31,54.81
12/29/23 12:35:00,101.97,90.42,78.00,53.39
12/29/23 12:36:00,101.53,90.45,77.70,53.63
12/29/23 12:37:00,101.11,89.54,77.29,52.69
12/29/23 12:38:00,100.90,89.43,77.06,52.46
12/29/23 12:39:00,100.71,89.97,76.78,52.97
12/29/23 12:40:00,100.66,90.25,76.72,53.27
12/29/23 12:41:00,100.52,89.75,76.53,53.40
12/29/23 12:42:00,100.30,89.29,76.46,53.51
12/29/23 12:43:00,100.02,89.03,76.18,53.18
12/29/23 12:44:00,99.69,88.66,75.93,52.59
12/29/23 12:45:00,99.36,88.11,75.84,52.87
12/29/23 12:46:00,99.14,88.06,75.69,53.10
12/29/23 12:47:00,98.80,87.64,75.55,52.67
12/29/23 12:48:00,98.57,87.66,75.56,52.59
12/29/23 12:49:00,98.28,87.27,75.39,52.55
12/29/23 12:50:00,97.97,87.05,75.16,52.26
12/29/23 12:51:00,97.69,86.69,74.95,52.36
12/29/23 12:52:00,97.36,86.33,74.74,52.82
12/29/23 12:53:00,97.12,86.37,74.60,53.12
12/29/23 12:54:00,97.05,85.98,74.52,52.65
12/29/23 12:55:00,96.93,86.30,74.48,52.58
12/29/23 12:56:00,96.67,85.87,74.18,51.99
12/29/23 12:57:00,96.47,85.84,74.06,52.02
12/29/23 12:58:00,96.23,85.42,74.00,51.86
12/29/23 12:59:00,95.94,85.18,73.79,51.97
12/29/23 13:00:00,95.71,85.01,73.65,51.70
12/29/23 13:01:00,95.45,84.89,73.56,51.49
12/29/23 13:02:00,95.28,84.88,73.37,51.76
12/29/23 13:03:00,95.08,84.75,73.29,51.68
12/29/23 13:04:00,94.99,84.73,73.21,51.99
12/29/23 13:05:00,94.89,84.72,73.07,51.99
12/29/23 13:06:00,94.86,84.56,73.08,52.04
12/29/23 13:07:00,94.86,84.73,73.07,51.84
12/29/23 13:08:00,94.82,84.69,73.21,51.67
12/29/23 13:09:00,94.83,84.50,72.99,51.25
12/29/23 13:10:00,94.99,85.05,72.98,51.18
12/29/23 13:11:00,95.13,85.58,73.03,50.84
12/29/23 13:12:00,95.31,85.56,72.98,51.54
12/29/23 13:13:00,95.30,85.59,73.09,52.14
12/29/23 13:14:00,95.38,85.85,73.25,51.41
12/29/23 13:15:00,95.42,85.53,73.28,51.54
12/29/23 13:16:00,95.40,85.41,73.12,50.45
12/29/23 13:17:00,95.27,85.28,72.97,50.23
12/29/23 13:18:00,95.04,84.67,72.67,50.37
12/29/23 13:19:00,94.67,84.15,72.58,50.20
12/29/23 13:20:00,94.38,83.94,72.27,49.80
12/29/23 13:21:00,94.11,83.59,72.05,49.73
12/29/23 13:22:00,93.64,82.96,71.81,48.91
12/29/23 13:23:00,93.33,82.91,71.40,48.94
12/29/23 13:24:00,92.87,82.32,71.21,49.28
12/29/23 13:25:00,92.48,82.05,70.96,49.11
12/29/23 13:26:00,92.09,81.65,70.75,49.45
12/29/23 13:27:00,91.76,81.71,70.61,49.75
12/29/23 13:28:00,91.32,81.07,70.42,49.80
12/29/23 13:29:00,91.01,80.80,70.20,49.56
12/29/23 13:30:00,90.70,80.40,70.09,49.38
12/29/23 13:31:00,90.20,80.04,69.89,49.12
12/29/23 13:32:00,89.91,79.69,69.67,49.03
12/29/23 13:33:00,89.57,79.46,69.56,49.19
12/29/23 13:34:00,89.30,79.25,69.31,49.53
12/29/23 13:35:00,89.13,79.23,69.14,49.06
12/29/23 13:36:00,88.94,79.32,69.10,49.14
12/29/23 13:37:00,88.77,79.34,68.98,49.04
12/29/23 13:38:00,88.68,79.35,68.76,48.58
12/29/23 13:39:00,88.69,79.76,68.77,48.74
12/29/23 13:40:00,88.73,79.68,68.73,48.71
12/29/23 13:41:00,88.78,79.53,68.74,49.14
12/29/23 13:42:00,88.80,79.49,68.64,49.19
12/29/23 13:43:00,88.79,79.34,68.52,49.35
12/29/23 13:44:00,88.71,79.17,68.66,49.31
12/29/23 13:45:00,88.61,79.10,68.75,49.06
12/29/23 13:46:00,88.56,79.02,68.50,49.42
12/29/23 13:47:00,88.48,79.07,68.47,49.14
12/29/23 13:48:00,88.41,79.02,68.39,49.49
12/29/23 13:49:00,88.36,78.98,68.33,48.64
12/29/23 13:50:00,88.28,79.06,68.09,48.15
12/29/23 13:51:00,88.16,78.93,68.15,47.76
12/29/23 13:52:00,88.10,78.89,68.13,47.94
12/29/23 13:53:00,88.10,79.00,67.98,48.18
12/29/23 13:54:00,87.95,78.84,67.91,48.37
12/29/23 13:55:00,87.81,78.43,67.69,48.00
12/29/23 13:56:00,87.62,78.25,67.55,47.56
12/29/23 13:57:00,87.57,78.29,67.52,48.00
12/29/23 13:58:00,87.43,78.52,67.45,48.39
12/29/23 13:59:00,87.30,77.97,67.34,48.21
12/29/23 14:00:00,87.05,77.74,67.40,47.70
12/29/23 14:01:00,86.94,77.75,67.21,47.92
12/29/23 14:02:00,86.80,77.57,67.00,47.76
12/29/23 14:03:00,86.48,76.93,66.86,47.46
12/29/23 14:04:00,86.28,76.91,66.74,47.32
12/29/23 14:05:00,85.97,76.56,66.75,46.99
12/29/23 14:06:00,85.68,76.08,66.42,46.75
12/29/23 14:07:00,85.57,76.14,66.14,46.97
12/29/23 14:08:00,85.19,75.85,65.97,47.22
12/29/23 14:09:00,84.81,75.37,65.71,46.89
12/29/23 14:10:00,84.53,75.19,65.56,46.87
12/29/23 14:11:00,84.22,75.04,65.35,47.04
12/29/23 14:12:00,83.94,74.83,65.19,46.09
12/29/23 14:13:00,83.65,74.36,65.01,45.94
12/29/23 14:14:00,83.40,74.41,64.85,46.23
12/29/23 14:15:00,83.23,74.37,64.59,46.23
12/29/23 14:16:00,82.96,74.33,64.52,46.50
12/29/23 14:17:00,82.80,74.19,64.32,46.73
12/29/23 14:18:00,82.57,74.13,64.25,46.63
12/29/23 14:19:00,82.53,74.11,64.14,46.49
12/29/23 14:20:00,82.37,74.26,64.05,46.20
12/29/23 14:21:00,82.32,74.28,64.08,46.19
12/29/23 14:22:00,82.26,74.31,63.82,45.68
12/29/23 14:23:00,82.20,74.13,63.74,45.52
12/29/23 14:24:00,82.16,74.30,63.72,45.84
12/29/23 14:25:00,82.11,74.34,63.54,45.80
12/29/23 14:26:00,82.07,74.55,63.50,45.61
12/29/23 14:27:00,81.93,74.04,63.25,44.35
12/29/23 14:28:00,81.87,74.13,63.04,44.37
12/29/23 14:29:00,81.84,73.98,63.08,44.32
12/29/23 14:30:00,81.71,74.00,62.85,44.53
12/29/23 14:31:00,81.61,73.90,62.82,45.06
12/29/23 14:32:00,81.46,73.40,62.65,44.93
12/29/23 14:33:00,81.32,72.86,62.68,44.27
12/29/23 14:34:00,81.16,73.26,62.44,44.08
12/29/23 14:35:00,81.10,73.11,62.29,44.42
12/29/23 14:36:00,80.98,72.91,62.21,44.36
12/29/23 14:37:00,80.87,72.90,62.10,44.30
12/29/23 14:38:00,80.69,72.77,61.98,44.61
12/29/23 14:39:00,80.60,72.60,62.04,44.21
12/29/23 14:40:00,80.53,72.67,61.95,44.40
12/29/23 14:41:00,80.42,72.69,61.85,44.36
12/29/23 14:42:00,80.37,72.52,61.86,44.33
12/29/23 14:43:00,80.25,72.60,61.66,43.91
12/29/23 14:44:00,80.18,72.49,61.56,43.98
12/29/23 14:45:00,80.08,72.74,61.52,44.34
12/29/23 14:46:00,80.11,72.57,61.56,44.60
12/29/23 14:47:00,80.03,72.35,61.54,44.60
12/29/23 14:48:00,79.89,71.94,61.46,44.29
12/29/23 14:49:00,79.74,71.89,61.38,44.55
12/29/23 14:50:00,79.55,71.44,61.27,44.52
12/29/23 14:51:00,79.34,71.11,61.28,44.14
12/29/23 14:52:00,79.16,70.78,61.19,43.52
12/29/23 14:53:00,78.91,70.66,61.10,43.35
12/29/23 14:54:00,78.72,70.26,60.71,42.83
12/29/23 14:55:00,78.42,70.19,60.55,42.61
12/29/23 14:56:00,78.11,69.78,60.30,42.37
12/29/23 14:57:00,77.80,69.18,59.97,41.83
12/29/23 14:58:00,77.54,69.41,59.76,41.75
12/29/23 14:59:00,77.27,68.86,59.55,41.61
12/29/23 15:00:00,76.91,68.50,59.33,41.80
12/29/23 15:01:00,76.62,68.41,59.22,42.31
12/29/23 15:02:00,76.29,67.87,59.01,42.23
12/29/23 15:03:00,75.97,67.67,58.83,42.08
12/29/23 15:04:00,75.66,67.28,58.72,41.92
12/29/23 15:05:00,75.33,67.01,58.46,41.88
12/29/23 15:06:00,74.98,66.65,58.13,41.49
12/29/23 15:07:00,74.61,66.27,57.82,41.27
12/29/23 15:08:00,74.32,65.93,57.64,40.89
12/29/23 15:09:00,73.97,65.61,57.41,40.42
12/29/23 15:10:00,73.57,65.31,57.12,40.40
12/29/23 15:11:00,73.18,64.97,56.87,40.61
12/29/23 15:12:00,72.86,64.79,56.61,40.62
12/29/23 15:13:00,72.49,64.32,56.34,40.46
12/29/23 15:14:00,72.05,63.77,56.09,40.39
12/29/23 15:15:00,71.69,63.73,55.95,39.83
12/29/23 15:16:00,71.29,62.90,55.60,39.19
12/29/23 15:17:00,70.89,62.87,55.28,39.31
12/29/23 15:18:00,70.48,62.40,55.01,39.56
12/29/23 15:19:00,70.13,62.22,54.78,39.52
12/29/23 15:20:00,69.78,62.04,54.61,39.48
12/29/23 15:21:00,69.34,61.51,54.28,39.83
12/29/23 15:22:00,68.99,61.28,54.09,39.83
12/29/23 15:23:00,68.70,60.90,53.87,39.55
12/29/23 15:24:00,68.31,60.74,53.63,39.82
12/29/23 15:25:00,67.99,60.29,53.43,39.07
12/29/23 15:26:00,67.61,59.94,53.12,38.69
12/29/23 15:27:00,67.34,60.07,52.97,38.34
12/29/23 15:28:00,67.07,59.53,52.67,38.00
12/29/23 15:29:00,66.70,59.26,52.47,38.04
12/29/23 15:30:00,66.38,59.05,52.18,37.74
12/29/23 15:31:00,66.06,58.78,51.86,38.11
12/29/23 15:32:00,65.81,58.49,51.71,38.00
12/29/23 15:33:00,65.48,58.40,51.54,37.83
12/29/23 15:34:00,65.26,58.09,51.42,37.55
12/29/23 15:35:00,65.00,58.01,51.21,37.52
12/29/23 15:36:00,64.74,57.74,50.93,37.43
