"Fecha Tiempo, GMT-05:00","Tipo K, °C (SEN S/N: 21654195, LBL: T 3p)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3C)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3iv)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3ev)"
01/10/24 13:57:00,118.75,100.98,77.47,56.65
01/10/24 13:58:00,118.62,100.80,77.37,56.83
01/10/24 13:59:00,118.44,101.07,77.27,56.56
01/10/24 14:00:00,118.21,101.10,77.06,56.40
01/10/24 14:01:00,118.17,100.38,76.98,56.19
01/10/24 14:02:00,117.84,98.92,76.82,54.32
01/10/24 14:03:00,117.55,98.90,76.50,53.65
01/10/24 14:04:00,117.33,99.70,76.28,53.93
01/10/24 14:05:00,117.17,100.09,76.05,54.11
01/10/24 14:06:00,117.00,98.91,75.85,53.75
01/10/24 14:07:00,116.66,97.75,75.58,52.88
01/10/24 14:08:00,116.34,97.92,75.30,51.88
01/10/24 14:09:00,115.72,95.30,74.85,51.20
01/10/24 14:10:00,115.74,97.71,74.60,51.91
01/10/24 14:11:00,115.45,98.07,74.32,52.47
01/10/24 14:12:00,115.40,98.89,74.26,52.82
01/10/24 14:13:00,115.21,97.94,74.06,53.01
01/10/24 14:14:00,115.01,97.45,73.95,52.84
01/10/24 14:15:00,114.69,96.33,73.80,52.33
01/10/24 14:16:00,114.52,97.14,73.73,52.74
01/10/24 14:17:00,114.32,97.40,73.54,53.19
01/10/24 14:18:00,114.16,97.03,73.52,52.76
01/10/24 14:19:00,113.82,95.94,73.47,52.45
01/10/24 14:20:00,113.71,95.76,73.37,52.60
01/10/24 14:21:00,113.45,95.93,73.33,52.46
01/10/24 14:22:00,113.22,94.74,73.22,51.90
01/10/24 14:23:00,112.93,95.88,73.09,52.68
01/10/24 14:24:00,112.78,95.95,73.02,52.67
01/10/24 14:25:00,112.46,95.45,72.92,52.45
01/10/24 14:26:00,112.36,96.22,72.96,53.33
01/10/24 14:27:00,112.23,95.52,72.96,53.73
01/10/24 14:28:00,111.90,94.84,72.95,53.96
01/10/24 14:29:00,111.75,94.97,72.92,53.71
01/10/24 14:30:00,111.44,94.70,72.81,52.35
01/10/24 14:31:00,111.03,93.78,72.57,51.54
01/10/24 14:32:00,110.74,94.35,72.45,51.56
01/10/24 14:33:00,110.55,93.90,72.25,51.47
01/10/24 14:34:00,110.28,93.18,72.00,50.91
01/10/24 14:35:00,109.99,92.89,71.77,50.10
01/10/24 14:36:00,109.51,91.93,71.44,49.67
01/10/24 14:37:00,109.35,93.04,71.23,50.14
01/10/24 14:38:00,109.03,93.11,71.00,50.69
01/10/24 14:39:00,108.74,92.28,70.84,50.11
01/10/24 14:40:00,108.47,92.23,70.62,50.52
01/10/24 14:41:00,108.20,92.45,70.49,50.73
01/10/24 14:42:00,107.98,91.61,70.34,50.54
01/10/24 14:43:00,107.71,91.64,70.23,50.55
01/10/24 14:44:00,107.40,90.95,70.01,50.16
01/10/24 14:45:00,107.16,91.11,69.99,50.43
01/10/24 14:46:00,106.77,90.70,69.83,50.10
01/10/24 14:47:00,106.39,91.43,69.66,50.43
01/10/24 14:48:00,106.17,90.66,69.43,50.39
01/10/24 14:49:00,105.83,90.96,69.40,50.99
01/10/24 14:50:00,105.63,90.87,69.34,51.15
01/10/24 14:51:00,105.30,90.27,69.30,50.74
01/10/24 14:52:00,105.06,89.96,69.20,50.38
01/10/24 14:53:00,104.65,89.49,69.05,49.88
01/10/24 14:54:00,104.37,89.52,68.86,50.21
01/10/24 14:55:00,104.09,88.84,68.75,49.89
01/10/24 14:56:00,103.72,89.19,68.66,50.55
01/10/24 14:57:00,103.32,88.30,68.51,50.10
01/10/24 14:58:00,102.80,86.77,68.20,48.68
01/10/24 14:59:00,102.51,88.38,68.02,49.37
01/10/24 15:00:00,102.17,87.56,67.81,49.05
01/10/24 15:01:00,101.88,88.09,67.61,49.52
01/10/24 15:02:00,100.97,85.61,67.20,48.88
01/10/24 15:03:00,99.21,83.87,66.84,48.60
01/10/24 15:04:00,98.47,85.20,66.94,48.70
01/10/24 15:05:00,98.19,85.30,66.76,47.87
01/10/24 15:06:00,97.91,84.68,66.42,47.55
01/10/24 15:07:00,97.74,85.68,66.14,48.24
01/10/24 15:08:00,97.52,85.25,65.85,48.29
01/10/24 15:09:00,97.36,84.76,65.62,48.39
01/10/24 15:10:00,97.23,85.26,65.52,48.88
01/10/24 15:11:00,97.05,84.93,65.46,48.91
01/10/24 15:12:00,96.81,84.35,65.40,48.66
01/10/24 15:13:00,96.49,84.05,65.22,48.21
01/10/24 15:14:00,96.14,83.17,64.98,47.53
01/10/24 15:15:00,95.88,82.91,64.79,47.18
01/10/24 15:16:00,95.40,82.14,64.46,46.24
01/10/24 15:17:00,95.12,82.82,64.22,46.21
01/10/24 15:18:00,94.74,82.24,63.98,46.39
01/10/24 15:19:00,94.47,82.37,63.79,46.78
01/10/24 15:20:00,94.08,81.88,63.55,46.66
01/10/24 15:21:00,93.88,81.97,63.37,46.67
01/10/24 15:22:00,93.58,81.87,63.21,46.97
01/10/24 15:23:00,93.25,81.37,63.08,46.89
01/10/24 15:24:00,92.91,80.91,62.94,46.53
01/10/24 15:25:00,92.53,80.50,62.79,45.92
01/10/24 15:26:00,92.19,81.18,62.61,46.40
01/10/24 15:27:00,91.88,80.71,62.49,46.80
01/10/24 15:28:00,91.37,79.41,62.25,45.76
01/10/24 15:29:00,91.09,79.88,62.07,45.59
01/10/24 15:30:00,90.58,79.62,61.84,45.51
01/10/24 15:31:00,90.10,79.42,61.62,46.10
01/10/24 15:32:00,89.46,78.01,61.40,45.31
01/10/24 15:33:00,88.93,76.97,61.14,44.67
01/10/24 15:34:00,88.30,76.31,60.94,44.34
01/10/24 15:35:00,87.75,76.49,60.65,45.08
01/10/24 15:36:00,87.19,75.86,60.34,45.31
01/10/24 15:37:00,86.55,73.55,59.77,43.80
01/10/24 15:38:00,85.96,74.28,59.19,43.53
01/10/24 15:39:00,85.46,74.32,58.70,42.63
01/10/24 15:40:00,84.91,73.84,58.08,42.41
01/10/24 15:41:00,84.26,72.54,57.49,41.40
01/10/24 15:42:00,83.62,72.75,56.88,41.09
01/10/24 15:43:00,83.06,72.43,56.42,40.95
01/10/24 15:44:00,82.41,72.13,55.89,40.96
01/10/24 15:45:00,81.68,70.55,55.34,39.86
01/10/24 15:46:00,81.11,70.40,54.83,39.40
01/10/24 15:47:00,80.38,69.37,54.38,38.85
01/10/24 15:48:00,79.78,69.09,53.76,38.56
01/10/24 15:49:00,79.14,67.95,53.33,38.01
01/10/24 15:50:00,78.57,67.88,52.72,37.91
01/10/24 15:51:00,77.98,67.76,52.30,37.52
01/10/24 15:52:00,77.40,67.56,51.82,37.50
01/10/24 15:53:00,76.86,67.18,51.53,37.51
01/10/24 15:54:00,76.28,66.63,51.19,37.65
01/10/24 15:55:00,75.76,66.54,51.02,37.95
01/10/24 15:56:00,75.19,65.87,50.72,37.73
01/10/24 15:57:00,74.76,65.80,50.68,37.61
01/10/24 15:58:00,74.19,65.45,50.71,37.94
01/10/24 15:59:00,73.58,65.21,50.80,38.41
01/10/24 16:00:00,72.98,64.54,50.85,38.22
01/10/24 16:01:00,72.27,64.09,50.80,38.07
01/10/24 16:02:00,71.73,64.21,50.75,38.35
01/10/24 16:03:00,71.06,63.50,50.67,38.29
01/10/24 16:04:00,70.56,63.30,50.63,38.43
01/10/24 16:05:00,70.03,63.59,50.50,38.72
01/10/24 16:06:00,69.64,63.12,50.38,38.98
01/10/24 16:07:00,69.18,62.56,50.29,38.71
01/10/24 16:08:00,68.68,61.73,50.20,38.09
01/10/24 16:09:00,68.19,61.31,50.00,37.55
01/10/24 16:10:00,67.80,61.29,49.73,37.31
01/10/24 16:11:00,67.31,60.48,49.47,37.09
01/10/24 16:12:00,67.01,60.76,49.23,37.22
01/10/24 16:13:00,66.56,60.56,48.97,37.25
01/10/24 16:14:00,66.12,59.44,48.71,36.56
01/10/24 16:15:00,65.79,59.43,48.43,36.55
01/10/24 16:16:00,65.36,59.28,48.15,36.52
01/10/24 16:17:00,65.02,58.76,47.87,35.98
01/10/24 16:18:00,64.57,58.57,47.59,35.81
01/10/24 16:19:00,64.25,58.32,47.32,35.74
01/10/24 16:20:00,63.99,58.37,47.15,35.83
01/10/24 16:21:00,63.65,57.96,46.90,35.74
01/10/24 16:22:00,63.32,57.93,46.76,36.07
01/10/24 16:23:00,63.13,57.95,46.59,36.21
01/10/24 16:24:00,62.74,56.82,46.39,35.76
01/10/24 16:25:00,62.54,57.00,46.24,35.68
01/10/24 16:26:00,62.20,56.92,46.08,35.54
01/10/24 16:27:00,61.90,56.28,45.89,35.35
01/10/24 16:28:00,61.72,56.71,45.71,35.56
01/10/24 16:29:00,61.45,56.36,45.57,35.51
01/10/24 16:30:00,61.12,55.70,45.36,35.03
01/10/24 16:31:00,60.87,55.50,45.18,34.80
01/10/24 16:32:00,60.65,55.64,45.07,34.92
01/10/24 16:33:00,60.42,55.64,44.90,34.85
01/10/24 16:34:00,60.17,54.85,44.67,34.47
01/10/24 16:35:00,59.90,54.42,44.44,34.18
01/10/24 16:36:00,59.68,54.60,44.29,34.35
01/10/24 16:37:00,59.41,54.47,44.12,34.27
01/10/24 16:38:00,59.19,54.05,43.93,34.17
01/10/24 16:39:00,58.89,53.51,43.84,33.92
01/10/24 16:40:00,58.70,53.73,43.63,33.96
01/10/24 16:41:00,58.51,53.73,43.50,34.06
01/10/24 16:42:00,58.25,53.15,43.36,33.67
01/10/24 16:43:00,57.99,52.62,43.19,33.35
01/10/24 16:44:00,57.73,52.80,43.06,33.38
01/10/24 16:45:00,57.57,53.09,42.87,33.65
01/10/24 16:46:00,57.33,52.52,42.75,33.65
01/10/24 16:47:00,57.19,52.31,42.66,33.62
01/10/24 16:48:00,56.97,52.22,42.53,33.59
01/10/24 16:49:00,56.77,52.20,42.40,33.66
01/10/24 16:50:00,56.55,51.92,42.32,33.49
01/10/24 16:51:00,56.37,51.80,42.21,33.47
01/10/24 16:52:00,56.09,51.18,42.03,33.19
01/10/24 16:53:00,55.92,51.36,41.90,33.20
01/10/24 16:54:00,55.69,51.16,41.79,33.17
01/10/24 16:55:00,55.53,51.12,41.72,33.28
01/10/24 16:56:00,55.34,50.72,41.60,33.17
01/10/24 16:57:00,55.09,50.66,41.49,33.24
01/10/24 16:58:00,54.96,50.51,41.40,33.06
01/10/24 16:59:00,54.76,50.41,41.30,32.91
01/10/24 17:00:00,54.62,50.21,41.16,32.83
01/10/24 17:01:00,54.40,50.01,41.06,32.64
01/10/24 17:02:00,54.14,49.67,40.86,32.54
01/10/24 17:03:00,53.92,49.73,40.76,32.52
01/10/24 17:04:00,53.69,48.93,40.58,31.97
01/10/24 17:05:00,53.45,48.83,40.41,31.93
01/10/24 17:06:00,53.22,48.75,40.25,31.86
01/10/24 17:07:00,52.98,48.47,40.05,31.63
01/10/24 17:08:00,52.75,48.46,39.83,31.64
01/10/24 17:09:00,52.54,48.14,39.71,31.40
01/10/24 17:10:00,52.29,47.90,39.57,31.32
01/10/24 17:11:00,52.06,47.51,39.41,31.12
01/10/24 17:12:00,51.91,47.56,39.27,31.03
01/10/24 17:13:00,51.66,47.54,39.09,31.07
01/10/24 17:14:00,51.46,47.38,38.95,31.04
01/10/24 17:15:00,51.24,47.02,38.81,30.82
01/10/24 17:16:00,51.02,46.58,38.61,30.58
01/10/24 17:17:00,50.76,46.44,38.41,30.49
01/10/24 17:18:00,50.48,45.82,38.22,30.09
01/10/24 17:19:00,50.26,45.89,38.07,30.10
01/10/24 17:20:00,50.09,46.03,37.90,30.09
01/10/24 17:21:00,49.82,45.62,37.75,29.88
01/10/24 17:22:00,49.66,45.55,37.61,29.91
01/10/24 17:23:00,49.42,45.35,37.46,29.84
01/10/24 17:24:00,49.25,45.16,37.30,29.73
01/10/24 17:25:00,49.08,45.03,37.18,29.71
01/10/24 17:26:00,48.83,44.73,37.00,29.41
01/10/24 17:27:00,48.58,44.37,36.87,29.29
01/10/24 17:28:00,48.37,44.29,36.66,29.20
01/10/24 17:29:00,48.20,44.46,36.55,29.23
01/10/24 17:30:00,48.03,44.20,36.41,29.23
01/10/24 17:31:00,47.83,43.92,36.29,29.20
01/10/24 17:32:00,47.61,43.80,36.13,29.13
01/10/24 17:33:00,47.38,43.16,35.99,28.76
01/10/24 17:34:00,47.18,43.12,35.87,28.73
01/10/24 17:35:00,46.94,42.86,35.70,28.62
01/10/24 17:36:00,46.71,42.55,35.57,28.53
01/10/24 17:37:00,46.57,42.73,35.42,28.46
01/10/24 17:38:00,46.36,42.55,35.30,28.21
01/10/24 17:39:00,46.19,42.20,35.10,28.12
01/10/24 17:40:00,46.02,42.13,35.02,28.09
01/10/24 17:41:00,45.81,42.04,34.87,28.01
01/10/24 17:42:00,45.59,42.16,34.72,28.08
01/10/24 17:43:00,45.40,41.94,34.60,28.11
01/10/24 17:44:00,45.19,41.62,34.51,28.08
01/10/24 17:45:00,44.98,41.62,34.38,28.10
01/10/24 17:46:00,44.79,41.40,34.27,28.04
01/10/24 17:47:00,44.61,41.06,34.16,27.85
01/10/24 17:48:00,44.38,40.85,34.02,27.77
01/10/24 17:49:00,44.15,40.62,33.96,27.65
01/10/24 17:50:00,43.96,40.50,33.83,27.63
01/10/24 17:51:00,43.74,40.10,33.65,27.40
01/10/24 17:52:00,43.47,39.83,33.50,27.17
01/10/24 17:53:00,43.30,39.93,33.36,27.12
01/10/24 17:54:00,43.10,39.64,33.28,26.98
01/10/24 17:55:00,42.87,39.42,33.12,26.93
01/10/24 17:56:00,42.68,39.38,33.00,26.94
01/10/24 17:57:00,42.48,39.12,32.85,26.84
01/10/24 17:58:00,42.25,39.12,32.74,26.73
01/10/24 17:59:00,42.12,38.84,32.63,26.72
01/10/24 18:00:00,41.89,38.64,32.47,26.61
01/10/24 18:01:00,41.67,38.42,32.36,26.50
01/10/24 18:02:00,41.49,38.41,32.22,26.46
01/10/24 18:03:00,41.30,38.15,32.13,26.47
01/10/24 18:04:00,41.07,37.86,32.02,26.25
01/10/24 18:05:00,40.84,37.53,31.89,26.20
01/10/24 18:06:00,40.62,37.51,31.76,26.10
01/10/24 18:07:00,40.48,37.31,31.67,26.06
01/10/24 18:08:00,40.28,37.32,31.50,26.00
01/10/24 18:09:00,40.05,37.01,31.39,25.85
01/10/24 18:10:00,39.87,36.70,31.25,25.64
01/10/24 18:11:00,39.70,36.70,31.08,25.58
01/10/24 18:12:00,39.48,36.81,30.99,25.73
01/10/24 18:13:00,39.30,36.70,30.87,25.75
01/10/24 18:14:00,39.20,36.36,30.82,25.67
01/10/24 18:15:00,39.02,36.30,30.70,25.72
01/10/24 18:16:00,38.85,36.25,30.61,25.80
01/10/24 18:17:00,38.63,35.80,30.51,25.62
01/10/24 18:18:00,38.41,35.71,30.39,25.47
01/10/24 18:19:00,38.32,35.60,30.31,25.39
01/10/24 18:20:00,38.15,35.66,30.20,25.48
01/10/24 18:21:00,37.96,35.39,30.13,25.39
01/10/24 18:22:00,37.81,35.16,30.07,25.32
01/10/24 18:23:00,37.69,35.12,29.92,25.25
01/10/24 18:24:00,37.53,34.99,29.85,25.22
01/10/24 18:25:00,37.39,34.89,29.75,25.14
01/10/24 18:26:00,37.23,34.77,29.67,25.23
01/10/24 18:27:00,37.10,34.76,29.58,25.18
01/10/24 18:28:00,36.95,34.45,29.49,25.12
01/10/24 18:29:00,36.81,34.36,29.47,24.92
01/10/24 18:30:00,36.64,34.35,29.36,24.95
01/10/24 18:31:00,36.46,34.23,29.28,24.94
01/10/24 18:32:00,36.34,33.87,29.20,24.87
01/10/24 18:33:00,36.19,33.72,29.09,24.69
01/10/24 18:34:00,36.09,33.76,29.01,24.73
01/10/24 18:35:00,35.95,33.68,28.95,24.70
01/10/24 18:36:00,35.81,33.59,28.80,24.65
01/10/24 18:37:00,35.72,33.33,28.76,24.53
01/10/24 18:38:00,35.47,33.09,28.67,24.29
01/10/24 18:39:00,35.37,32.99,28.54,24.08
01/10/24 18:40:00,35.22,32.92,28.45,24.03
01/10/24 18:41:00,35.09,33.00,28.35,24.22
01/10/24 18:42:00,34.99,32.94,28.26,24.26
01/10/24 18:43:00,34.86,32.72,28.22,24.19
01/10/24 18:44:00,34.74,32.62,28.11,24.14
01/10/24 18:45:00,34.63,32.44,28.04,24.07
01/10/24 18:46:00,34.48,32.51,27.99,24.15
01/10/24 18:47:00,34.40,32.39,27.94,24.08
01/10/24 18:48:00,34.26,32.13,27.82,23.98
01/10/24 18:49:00,34.11,32.00,27.75,23.88
01/10/24 18:50:00,34.04,31.83,27.68,23.76
01/10/24 18:51:00,33.88,31.91,27.59,23.78
01/10/24 18:52:00,33.77,31.77,27.53,23.75
01/10/24 18:53:00,33.66,31.59,27.44,23.72
01/10/24 18:54:00,33.54,31.57,27.35,23.69
01/10/24 18:55:00,33.45,31.44,27.33,23.65
01/10/24 18:56:00,33.32,31.47,27.25,23.68
01/10/24 18:57:00,33.22,31.43,27.19,23.77
01/10/24 18:58:00,33.17,31.35,27.08,23.77
01/10/24 18:59:00,33.04,31.25,27.07,23.79
01/10/24 19:00:00,32.94,31.23,27.08,23.72
01/10/24 19:01:00,32.87,31.09,26.98,23.74
01/10/24 19:02:00,32.76,30.89,26.94,23.63
01/10/24 19:03:00,32.66,30.89,26.90,23.64
01/10/24 19:04:00,32.55,30.87,26.82,23.69
01/10/24 19:05:00,32.47,30.70,26.79,23.58
01/10/24 19:06:00,32.38,30.55,26.72,23.51
01/10/24 19:07:00,32.30,30.53,26.69,23.43
01/10/24 19:08:00,32.19,30.25,26.59,23.29
01/10/24 19:09:00,32.10,30.29,26.56,23.35
01/10/24 19:10:00,31.95,30.28,26.49,23.36
01/10/24 19:11:00,31.85,30.34,26.42,23.34
01/10/24 19:12:00,31.83,30.13,26.42,23.33
01/10/24 19:13:00,31.72,29.95,26.33,23.22
01/10/24 19:14:00,31.62,30.00,26.26,23.18
01/10/24 19:15:00,31.56,29.91,26.22,23.16
01/10/24 19:16:00,31.47,29.81,26.17,23.11
01/10/24 19:17:00,31.36,29.72,26.11,23.05
01/10/24 19:18:00,31.30,29.68,26.02,22.99
01/10/24 19:19:00,31.18,29.66,25.98,22.97
01/10/24 19:20:00,31.09,29.48,25.93,22.99
01/10/24 19:21:00,31.04,29.48,25.87,23.00
01/10/24 19:22:00,30.90,29.23,25.81,22.78
01/10/24 19:23:00,30.86,29.02,25.75,22.75
01/10/24 19:24:00,30.74,29.09,25.72,22.74
01/10/24 19:25:00,30.66,29.14,25.66,22.72
01/10/24 19:26:00,30.62,29.03,25.57,22.63
01/10/24 19:27:00,30.51,28.85,25.57,22.55
01/10/24 19:28:00,30.40,28.83,25.48,22.59
01/10/24 19:29:00,30.35,28.81,25.42,22.53
01/10/24 19:30:00,30.25,28.85,25.38,22.57
01/10/24 19:31:00,30.19,28.74,25.31,22.58
01/10/24 19:32:00,30.12,28.65,25.28,22.56
01/10/24 19:33:00,30.06,28.66,25.21,22.58
01/10/24 19:34:00,29.95,28.61,25.21,22.57
01/10/24 19:35:00,29.91,28.49,25.15,22.58
01/10/24 19:36:00,29.84,28.36,25.12,22.53
01/10/24 19:37:00,29.75,28.38,25.08,22.59
01/10/24 19:38:00,29.69,28.31,25.08,22.53
01/10/24 19:39:00,29.58,28.20,25.01,22.45
01/10/24 19:40:00,29.56,28.09,25.00,22.40
01/10/24 19:41:00,29.48,28.10,24.96,22.39
01/10/24 19:42:00,29.43,28.10,24.89,22.41
01/10/24 19:43:00,29.31,28.04,24.83,22.39
01/10/24 19:44:00,29.26,27.99,24.83,22.43
01/10/24 19:45:00,29.21,27.94,24.76,22.41
01/10/24 19:46:00,29.10,27.81,24.79,22.30
01/10/24 19:47:00,29.06,27.74,24.71,22.20
01/10/24 19:48:00,28.98,27.72,24.65,22.26
01/10/24 19:49:00,28.92,27.62,24.64,22.16
01/10/24 19:50:00,28.81,27.62,24.57,22.16
01/10/24 19:51:00,28.79,27.53,24.54,22.16
01/10/24 19:52:00,28.78,27.47,24.49,22.23
01/10/24 19:53:00,28.64,27.39,24.47,22.19
01/10/24 19:54:00,28.62,27.37,24.44,22.16
01/10/24 19:55:00,28.56,27.30,24.37,22.16
01/10/24 19:56:00,28.49,27.24,24.41,22.13
01/10/24 19:57:00,28.41,27.20,24.32,22.01
01/10/24 19:58:00,28.39,27.20,24.28,22.04
01/10/24 19:59:00,28.31,27.10,24.26,22.06
01/10/24 20:00:00,28.22,27.07,24.20,22.01
01/10/24 20:01:00,28.15,27.00,24.18,21.96
01/10/24 20:02:00,28.13,27.01,24.16,21.95
01/10/24 20:03:00,28.06,26.85,24.11,21.95
01/10/24 20:04:00,27.96,26.85,24.08,21.98
01/10/24 20:05:00,27.95,26.75,24.03,21.89
01/10/24 20:06:00,27.98,26.77,23.99,21.87
01/10/24 20:07:00,27.86,26.74,23.96,21.88
01/10/24 20:08:00,27.77,26.71,23.97,21.84
01/10/24 20:09:00,27.74,26.58,23.93,21.80
01/10/24 20:10:00,27.69,26.57,23.90,21.79
01/10/24 20:11:00,27.62,26.54,23.90,21.79
01/10/24 20:12:00,27.55,26.49,23.86,21.78
01/10/24 20:13:00,27.53,26.51,23.81,21.82
01/10/24 20:14:00,27.44,26.47,23.80,21.83
01/10/24 20:15:00,27.41,26.41,23.75,21.87
01/10/24 20:16:00,27.38,26.38,23.77,21.80
01/10/24 20:17:00,27.36,26.25,23.71,21.83
01/10/24 20:18:00,27.28,26.23,23.66,21.80
01/10/24 20:19:00,27.20,26.19,23.64,21.78
01/10/24 20:20:00,27.15,26.17,23.63,21.79
01/10/24 20:21:00,27.12,26.11,23.61,21.79
01/10/24 20:22:00,27.10,26.12,23.57,21.80
01/10/24 20:23:00,27.00,26.08,23.58,21.80
01/10/24 20:24:00,26.94,26.04,23.54,21.80
01/10/24 20:25:00,26.92,25.95,23.53,21.77
01/10/24 20:26:00,26.87,25.90,23.48,21.68
01/10/24 20:27:00,26.82,25.89,23.49,21.69
01/10/24 20:28:00,26.80,25.84,23.45,21.77
01/10/24 20:29:00,26.72,25.86,23.43,21.70
01/10/24 20:30:00,26.73,25.78,23.43,21.63
01/10/24 20:31:00,26.68,25.69,23.41,21.61
01/10/24 20:32:00,26.63,25.67,23.31,21.62
01/10/24 20:33:00,26.56,25.66,23.29,21.61
01/10/24 20:34:00,26.49,25.58,23.30,21.59
01/10/24 20:35:00,26.50,25.51,23.26,21.54
01/10/24 20:36:00,26.44,25.52,23.25,21.51
01/10/24 20:37:00,26.38,25.46,23.20,21.47
01/10/24 20:38:00,26.30,25.45,23.18,21.46
01/10/24 20:39:00,26.29,25.37,23.15,21.40
01/10/24 20:40:00,26.28,25.38,23.13,21.42
01/10/24 20:41:00,26.20,25.37,23.09,21.45
01/10/24 20:42:00,26.12,25.31,23.06,21.45
01/10/24 20:43:00,26.12,25.26,23.02,21.43
01/10/24 20:44:00,26.07,25.22,23.05,21.46
01/10/24 20:45:00,26.04,25.24,22.99,21.53
01/10/24 20:46:00,25.97,25.18,22.98,21.48
01/10/24 20:47:00,25.94,25.16,23.01,21.48
01/10/24 20:48:00,25.92,25.11,22.96,21.45
01/10/24 20:49:00,25.88,25.08,22.91,21.46
01/10/24 20:50:00,25.84,25.09,22.92,21.47
01/10/24 20:51:00,25.79,24.99,22.93,21.43
01/10/24 20:52:00,25.78,25.00,22.90,21.45
01/10/24 20:53:00,25.71,25.03,22.89,21.44
01/10/24 20:54:00,25.72,24.85,22.85,21.35
01/10/24 20:55:00,25.69,24.85,22.83,21.33
01/10/24 20:56:00,25.62,24.83,22.84,21.35
01/10/24 20:57:00,25.56,24.84,22.79,21.32
01/10/24 20:58:00,25.55,24.78,22.78,21.32
01/10/24 20:59:00,25.50,24.73,22.77,21.30
01/10/24 21:00:00,25.44,24.71,22.73,21.28
01/10/24 21:01:00,25.46,24.66,22.72,21.28
01/10/24 21:02:00,25.41,24.68,22.70,21.27
01/10/24 21:03:00,25.36,24.68,22.64,21.27
01/10/24 21:04:00,25.31,24.59,22.63,21.29
01/10/24 21:05:00,25.30,24.55,22.61,21.27
01/10/24 21:06:00,25.22,24.55,22.62,21.21
01/10/24 21:07:00,25.21,24.47,22.59,21.23
01/10/24 21:08:00,25.19,24.51,22.58,21.22
01/10/24 21:09:00,25.18,24.41,22.55,21.20
01/10/24 21:10:00,25.12,24.40,22.52,21.21
01/10/24 21:11:00,25.07,24.40,22.52,21.18
01/10/24 21:12:00,25.06,24.38,22.52,21.20
01/10/24 21:13:00,25.02,24.33,22.47,21.20
01/10/24 21:14:00,24.98,24.33,22.49,21.17
01/10/24 21:15:00,24.97,24.27,22.49,21.14
01/10/24 21:16:00,24.95,24.27,22.41,21.12
01/10/24 21:17:00,24.91,24.25,22.41,21.15
01/10/24 21:18:00,24.88,24.18,22.43,21.14
01/10/24 21:19:00,24.82,24.17,22.37,21.18
01/10/24 21:20:00,24.83,24.11,22.37,21.13
01/10/24 21:21:00,24.77,24.14,22.35,21.14
01/10/24 21:22:00,24.70,24.07,22.31,21.18
01/10/24 21:23:00,24.73,24.11,22.33,21.18
01/10/24 21:24:00,24.67,24.08,22.30,21.18
01/10/24 21:25:00,24.69,24.00,22.29,21.18
01/10/24 21:26:00,24.72,24.02,22.31,21.18
01/10/24 21:27:00,24.63,23.99,22.28,21.16
01/10/24 21:28:00,24.56,23.97,22.27,21.14
01/10/24 21:29:00,24.56,23.94,22.23,21.17
01/10/24 21:30:00,24.54,23.89,22.22,21.15
01/10/24 21:31:00,24.47,23.86,22.26,21.09
01/10/24 21:32:00,24.48,23.87,22.22,21.06
01/10/24 21:33:00,24.46,23.86,22.23,21.08
01/10/24 21:34:00,24.42,23.79,22.18,20.97
01/10/24 21:35:00,24.38,23.80,22.17,20.99
01/10/24 21:36:00,24.37,23.74,22.15,20.91
01/10/24 21:37:00,24.31,23.72,22.10,20.88
01/10/24 21:38:00,24.31,23.67,22.10,20.81
01/10/24 21:39:00,24.30,23.64,22.10,20.79
01/10/24 21:40:00,24.24,23.63,22.06,20.78
01/10/24 21:41:00,24.24,23.61,21.98,20.82
01/10/24 21:42:00,24.18,23.62,22.03,20.81
01/10/24 21:43:00,24.15,23.50,21.97,20.82
01/10/24 21:44:00,24.13,23.60,21.92,20.86
01/10/24 21:45:00,24.10,23.55,21.97,20.85
01/10/24 21:46:00,24.08,23.55,21.92,20.87
01/10/24 21:47:00,24.05,23.51,21.91,20.90
01/10/24 21:48:00,24.02,23.53,21.91,20.90
01/10/24 21:49:00,23.99,23.48,21.92,20.91
01/10/24 21:50:00,24.00,23.47,21.87,20.90
01/10/24 21:51:00,23.95,23.45,21.89,20.90
01/10/24 21:52:00,23.91,23.43,21.88,20.90
01/10/24 21:53:00,23.91,23.43,21.88,20.92
01/10/24 21:54:00,23.88,23.35,21.84,20.92
01/10/24 21:55:00,23.85,23.34,21.85,20.90
01/10/24 21:56:00,23.86,23.34,21.84,20.87
01/10/24 21:57:00,23.84,23.37,21.81,20.88
01/10/24 21:58:00,23.81,23.24,21.85,20.80
01/10/24 21:59:00,23.79,23.21,21.78,20.82
01/10/24 22:00:00,23.75,23.24,21.77,20.81
01/10/24 22:01:00,23.76,23.22,21.81,20.79
01/10/24 22:02:00,23.73,23.22,21.74,20.75
01/10/24 22:03:00,23.74,23.22,21.73,20.78
01/10/24 22:04:00,23.68,23.18,21.74,20.74
01/10/24 22:05:00,23.66,23.15,21.71,20.75
01/10/24 22:06:00,23.64,23.18,21.72,20.78
01/10/24 22:07:00,23.59,23.17,21.70,20.74
01/10/24 22:08:00,23.62,23.08,21.70,20.72
01/10/24 22:09:00,23.60,23.06,21.68,20.70
01/10/24 22:10:00,23.58,23.09,21.67,20.71
